candidate_id,rule_mode,instance,profile,atlas_capacity,initial_seed,atlas_iteration,parent_domain_id,fiber_label,fiber_state_count,n_charts,n_transport_edges,base_chart,cycle_charts,cycle_length,loop_valid,loop_order,loop_nontrivial,loop_c2,loop_map,loop_label_support,failure_reason
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,2,2 10 9 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,2,2 10 12 5,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,2,2 10 12 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,2,2 10 12 9,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 1,3,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 2,3,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 0,3,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 2,3,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 5,3,False,0,False,False,,,composition_domain_mismatch_1_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 0,3,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 1,3,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 5,3,False,0,False,False,,,composition_domain_mismatch_2_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 8,3,False,0,False,False,,,composition_domain_mismatch_2_8
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 9,3,False,0,False,False,,,composition_domain_mismatch_2_9
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 10,3,False,0,False,False,,,composition_domain_mismatch_2_10
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 1,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 2,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 8,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 9,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 10,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 2,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 5,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 9,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 10,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 2,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 5,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 8,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 10,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 10 2,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 10 5,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 10 8,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 10 9,3,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 1 2,4,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 1 5,4,False,0,False,False,,,composition_domain_mismatch_1_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 2 1,4,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 2 5,4,False,0,False,False,,,composition_domain_mismatch_2_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 2 8,4,False,0,False,False,,,composition_domain_mismatch_2_8
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 2 9,4,False,0,False,False,,,composition_domain_mismatch_2_9
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 2 10,4,False,0,False,False,,,composition_domain_mismatch_2_10
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 4 1,4,False,0,False,False,,,composition_domain_mismatch_0_4
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 0 4 2,4,False,0,False,False,,,composition_domain_mismatch_0_4
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 0 2,4,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 2 0,4,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 2 5,4,False,0,False,False,,,composition_domain_mismatch_2_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 2 8,4,False,0,False,False,,,composition_domain_mismatch_2_8
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 2 9,4,False,0,False,False,,,composition_domain_mismatch_2_9
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 2 10,4,False,0,False,False,,,composition_domain_mismatch_2_10
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 4 0,4,False,0,False,False,,,composition_domain_mismatch_1_4
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 4 2,4,False,0,False,False,,,composition_domain_mismatch_1_4
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 5 2,4,False,0,False,False,,,composition_domain_mismatch_1_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 5 8,4,False,0,False,False,,,composition_domain_mismatch_1_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 5 9,4,False,0,False,False,,,composition_domain_mismatch_1_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 5 10,4,False,0,False,False,,,composition_domain_mismatch_1_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 7 8,4,False,0,False,False,,,composition_domain_mismatch_1_7
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 7 9,4,False,0,False,False,,,composition_domain_mismatch_1_7
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 1 7 10,4,False,0,False,False,,,composition_domain_mismatch_1_7
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 0 1,4,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 1 0,4,True,1,False,False,0->0 1->1 2->2,0 1 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 1 5,4,False,0,False,False,,,composition_domain_mismatch_1_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 4 0,4,False,0,False,False,,,composition_domain_mismatch_2_4
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 4 1,4,False,0,False,False,,,composition_domain_mismatch_2_4
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 5 1,4,False,0,False,False,,,composition_domain_mismatch_2_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 5 8,4,False,0,False,False,,,composition_domain_mismatch_2_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 5 9,4,False,0,False,False,,,composition_domain_mismatch_2_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 5 10,4,False,0,False,False,,,composition_domain_mismatch_2_5
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 8 5,4,False,0,False,False,,,composition_domain_mismatch_2_8
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 8 9,4,False,0,False,False,,,composition_domain_mismatch_2_8
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 8 10,4,False,0,False,False,,,composition_domain_mismatch_2_8
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 9 5,4,False,0,False,False,,,composition_domain_mismatch_2_9
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 9 8,4,False,0,False,False,,,composition_domain_mismatch_2_9
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 9 10,4,False,0,False,False,,,composition_domain_mismatch_2_9
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 10 5,4,False,0,False,False,,,composition_domain_mismatch_2_10
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 10 8,4,False,0,False,False,,,composition_domain_mismatch_2_10
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 2 10 9,4,False,0,False,False,,,composition_domain_mismatch_2_10
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 1 0,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 1 2,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 2 0,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 2 1,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 2 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 2 9,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 2 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 8 2,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 8 9,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 8 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 9 2,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 9 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 9 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 10 2,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 10 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 10 9,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 12 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 12 9,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 5 12 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 2 0,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 2 1,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 2 5,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 2 9,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 2 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 5 1,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 5 2,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 5 9,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 5 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 7 1,4,True,2,True,True,0->2 2->0,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 7 9,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 7 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 9 2,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 9 5,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 9 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 10 2,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 10 5,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 10 9,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 12 5,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 12 9,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 8 12 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 2 0,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 2 1,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 2 5,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 2 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 2 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 5 1,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 5 2,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 5 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 5 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 7 1,4,True,2,True,True,0->2 2->0,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 7 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 7 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 8 2,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 8 5,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 8 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 10 2,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 10 5,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 10 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 12 5,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 12 8,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 9 12 10,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 10 2 0,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 10 2 1,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 10 2 5,4,True,1,False,False,0->0 2->2,0 2,
random_full_permutation|inst=28|full_atlas|cap=32|seed=3221741,random_full_permutation,28,full_atlas,32,3221741,8,75,7,17,16,36,3,3 10 2 8,4,True,1,False,False,0->0 2->2,0 2,
